DATE;ATM_30;ATM_60;ATM_90;C25_180;C25_30;C25_360;C25_60;C25_90;P75_30;P75_60;P75_90;RV30;RV60;RV90;OVX;GPR;InfectEMVIndex;W875RX1;DPCERA3M086SBEA;CMRMTSPL;IPCONGD;IPNCONGD;IPNMAT;UNRATE;UEMPLT5;UEMP5TO14;UEMP15T26;ICSA;USGOVT;CES0600000007;AWOTMAN;AWHMAN;HOUST;HOUSTW;TB3SMFFM;T5YFFM;EXSZUS;VIXCLS;AVGCLOSECO1;AVGHIGHCO1;AVGLOWCO1;AVGCLOSECO3;AVGHIGHCO3;AVGLOWCO3;AVGCLOSECO6;AVGHIGHCO6;AVGLOWCO6;ATM_180;ATM_270;ATM_360;C25_270;P75_180;P75_270;P75_360;BRENT;MichiganConsumer;FinancialUncertaintyH1;FinancialUncertaintyH3;FinancialUncertaintyH12;MacroUncertaintyH1;MacroUncertaintyH3;MacroUncertaintyH12;RealUncertaintyH1;RealUncertaintyH3;RealUncertaintyH12;RPI;IPBUSEQ;IPFUELS;CLF16OV;UEMPMEAN;USGOOD;CES1021000001;USCONS;DMANEMP;NDMANEMP;USTPU;USWTRADE;HOUSTNE;DGORDER;AMDMUO;BUSINV;M1SL;M2REAL;BOGMBASE;NONBORRES;BUSLOANS;NONREVSL;NONREVSLAR;FEDFUNDS;TB3MS;GS5;GS10;TB6SMFFM;T1YFFM;T10YFFM;AAAFFM;EXJPUS;EXUSUK;EXCAUS;WPSFD49502;WPSID61;PPICMM;CPIAPPSL;CPIMEDSL;DDURRG3M086SBEA;CES0600000008;CES2000000008;DTCOLNVHFNM;DTCTHFNM;INVEST;REALLN;TB6MS;GS1;CUSR0000SAD;CUSR0000SAS;DSERRG3M086SBEA
1.02.2012;27.60238095;28.90571429;29.6347619;29.71380952;28.93666667;27.17619048;30.0147619;30.38857143;28.31857143;29.75666667;30.87238095;18.19247837;20.89797591;21.90897082;33.01;92.44582367;0.63862069;11514;99.912;1273029;98.2777;101.9338;101.124;8.3;2610;2848;2051;363250;21947;41.2;4.2;41.8;704;135;-0.01;0.73;0.9118;18.42;7.607619048;7.105238095;6.64047619;6.781904762;6.322380952;6.43952381;6.07;5.657142857;5.772857143;-3.503181818;-3.180800866;-2.820584416;-1.6254329;-4.751277056;-3.918138528;-2.964047619;8.64;0.3;-0.040470261;-0.03154767;-0.010254777;-0.013313509;-0.011371131;-0.005127622;-0.014907278;-0.01048616;-0.003350589;84.315;0.716;0.9791;290;-0.5;31;6.5;3;22;0;26;12.3;-10;2415;15172;13253;5.3;13.8;53600;41400;23.0801;5.6253;-4.88;0.02;0.06;-0.01;0;0.03;0.02;-0.02;-0.02;1.506;0.028;-0.0163;0.7;0.7;7.3;-0.324;0.496;-0.121;0.04;0.07;839.04;-1640.69;40.1813;44.6113;0.07;0.04;0.012;0.571;0.475
1.03.2012;26.76954545;28.22545455;28.63772727;29.29954545;28.03045455;26.61818182;29.32818182;29.43818182;27.38409091;28.92681818;29.63818182;20.48728957;19.54697429;20.79848125;29.81;88.75997925;0.227096774;11557.9;99.781;1271849;96.7006;100.1702;100.5688;8.2;2708;2788;1940;366600;21943;41.1;4.2;41.6;695;147;-0.05;0.89;0.9131;16.17;5.484545455;5.858333333;5.870541126;5.472532468;5.821969697;5.53474026;5.015411255;5.313311688;5.023917749;-0.647272727;-1.016471861;-0.918961039;-0.912748918;-0.852359307;-0.894588745;-0.807770563;6.12;0.9;-0.022386322;-0.018223123;-0.006662508;-0.002426936;-0.002637344;-0.002354875;-0.000505477;-0.001658388;-0.002414246;52.808;0.8731;-1.6375;78;-0.4;37;3.2;-4;26;12;29;6.4;22;-7637;5075;6276;20.7;10.7;-39200;-53000;6.5306;13.71923;5.01;0.03;-0.01;0.19;0.2;-0.01;0;0.17;0.11;3.9959;0.002;-0.0029;0.1;2.3;-0.2;0.775;1.367;-0.231;0.05;0.12;1870.93;616.24;14.6519;32.9761;0.07;0.07;0.008;0.622;0.337
1.04.2012;24.22428571;25.12809524;25.91571429;26.34333333;24.74428571;24.67428571;25.52380952;26.13238095;25.26190476;26.15047619;27.1452381;17.69095662;19.20741903;18.88211081;27.97;96.01668549;0.367;11611.8;99.874;1275997;97.4657;101.0487;100.8647;8.2;2624;2878;1940;381750;21931;41.2;4.2;41.7;753;150;-0.06;0.75;0.9133;17.82;-4.058045455;-4.416;-4.074636364;-3.592818182;-3.909136364;-3.511454545;-3.333363636;-3.606454545;-3.289727273;-2.477489177;-1.960670996;-1.816277056;-1.828679654;-2.419545455;-2.516839827;-2.246515152;-6.03;0.2;-0.004181448;-0.004181218;-0.002611163;-0.005757784;-0.004188554;-0.001473372;-0.009161499;-0.007039099;-0.003384405;59.665;0.9345;-0.8957;-204;-0.1;12;2.6;-7;15;3;13;14.3;-8;-1546;3281;8265;9.5;16.4;-15400;-19200;17.5093;15.47842;1.02;0.01;0;-0.13;-0.12;-0.01;-0.02;-0.13;-0.04;-1.2135;0.0176;-0.001;-0.2;-1.1;-7.4;0.582;1.218;-0.259;0.05;-0.07;1711.41;3209.45;14.6398;1.161;0.02;0.02;0.044;1.071;0.376
1.05.2012;25.09521739;26.23434783;26.77173913;26.54;24.70869565;24.96826087;25.73434783;26.26217391;27.00782609;28.25869565;28.82043478;21.41675262;19.80457717;20.03108239;30.11;78.17115784;0.260645161;11611.6;99.88;1279867;98.0038;101.9524;99.6853;8.2;2550;3006;1690;373500;21911;41.1;4.2;41.6;708;159;-0.07;0.6;0.9383;21;-10.19780435;-9.765956522;-9.892695652;-10.41052174;-9.925152174;-10.26856522;-10.00952174;-9.508782609;-9.847565217;0.832587992;0.805196687;0.756356108;-0.026873706;1.413913043;1.492650104;1.113768116;-9.08;2.9;0.014161707;0.009477627;0.001285797;0.001727129;0.003296;0.001970899;-0.005577045;-0.00297612;-0.000621692;5.333;0.7233;0.5247;321;0.4;2;2.3;-14;10;1;49;10.3;-1;662;1294;4553;18.9;28.1;-23300;-27500;10.423;14.15275;-0.88;0.02;0.01;-0.13;-0.25;-0.01;-0.01;-0.27;-0.18;-1.5856;-0.0076;0.0169;-1.7;-1.8;-6.9;0.231;1.389;-0.056;-0.06;0.07;2354.16;-4729.08;5.2638;-4.7654;0.01;0;0.139;0.801;0.33
1.06.2012;32.04238095;32.38333333;32.78619048;30.3452381;31.02428571;27.41809524;31.1647619;31.1447619;34.77666667;35.29380952;35.97952381;30.81675328;26.56440326;24.0580694;36.65;77.82243347;0.347333333;11604.7;99.776;1276299;97.7299;101.5495;99.6711;8.2;2747;2806;1817;379200;21930;41.1;4.2;41.7;757;211;-0.07;0.55;0.9576;21.13;-14.3615528;-14.04113872;-13.64273292;-13.56824017;-13.32291925;-14.08329193;-12.3715735;-12.1399793;-12.8494824;4.793602484;4.07242236;3.217453416;3.232111801;5.638944099;4.519730849;3.461469979;-15.18;-6.1;-0.034917143;-0.027390891;-0.009063328;-0.00152758;-0.002240993;-0.001258715;-0.000505965;-0.002270616;-0.002379844;0.523;1.2965;0.9642;217;0.7;25;-1;17;9;0;-13;5.8;3;-321;2632;5947;19.1;34.6;2300;-2100;19.0674;12.61009;0.21;0;0;-0.05;-0.18;0;0;-0.18;-0.16;-0.3516;-0.0368;0.0183;-1.2;-2;-6.2;-0.415;2.425;-0.308;0.05;0.02;2615.72;2241.84;3.9676;-11.0297;0.01;0.01;0.001;0.851;0.297
1.07.2012;30.85318182;31.30818182;31.44681818;29.60045455;31.12136364;26.70136364;31.32045455;31.23636364;32.16272727;32.88181818;33.28090909;33.09435001;32.01697922;28.93321581;35.58;82.80802155;0.316451613;11527.5;99.985;1278728;97.8123;101.6949;99.816;8.2;2662;2984;1773;372500;21913;41.1;4.2;41.7;740;189;-0.06;0.46;0.9783;17.56;6.796493506;6.253095238;5.678701299;5.890670996;5.34038961;5.867857143;5.355367965;4.768852814;5.397683983;-1.55461039;-1.447857143;-1.032532468;-1.032467532;-2.157857143;-1.934177489;-1.407813853;7.46;-0.9;-0.031167042;-0.02488197;-0.008512711;0.00510267;0.004231804;0.001753859;0.005367204;0.002786281;-0.000600839;-83.441;-1.1497;-0.3166;-135;-1;36;-2.9;11;23;5;6;11;7;6468;11478;12916;39.7;21.7;29000;29300;15.6758;11.57211;-1.89;0;0.01;-0.09;-0.09;0;0;-0.09;-0.24;-0.3804;0.0037;-0.0138;0.2;-0.8;-3.2;-0.313;1.715;-0.15;0.04;0.09;2883.79;478.94;35.3911;-14.8348;0;0;0.04;1.029;0.294
1.08.2012;27.79086957;28.9273913;29.36608696;28.13130435;28.91434783;25.91478261;29.66086957;29.56565217;28.47869565;29.94;30.94695652;20.6187534;27.34163029;28.64077338;31.72;74.87835693;0.48483871;11513.8;100.005;1277591;97.3109;101.3299;100.2827;8.1;2784;2811;1846;373250;21916;40.9;4.1;41.5;754;168;-0.03;0.58;0.9681;15.69;9.954624506;9.815434783;9.324466403;9.288873518;9.15687747;9.479782609;8.694466403;8.596343874;8.81701581;-1.609426877;-1.888043478;-2.045355731;-1.627470356;-1.598478261;-1.898162055;-1.878438735;10.74;2;-0.022363077;-0.018303553;-0.006568977;0.005151927;0.00613918;0.001821495;-0.000117254;-8.75E-05;-3.18E-07;-26.608;0.7369;0.7706;-185;0.3;11;-0.9;16;-11;7;31;0;-11;-24800;-10857;6874;39.1;4.8;2900;-600;12.1951;13.09426;0.88;-0.03;0;0.09;0.15;0.02;0.02;0.18;0.11;-0.2439;0.0129;-0.0218;3.2;2;0.8;-0.602;0.551;-0.195;-0.02;0.05;3467.76;5768;14.2016;-3.5192;-0.01;-0.01;-0.235;1.115;0.287
1.09.2012;29.013;30.2955;30.814;29.0235;30.0455;29.663;30.9835;31.0405;29.9505;31.5395;32.5975;19.63422004;20.29256731;25.37897211;33.87;69.28050995;0.163666667;11610.3;100.146;1279516;97.0022;101.2382;100.6741;7.8;2538;2819;1863;381800;21925;41;4.2;41.5;847;202;-0.03;0.53;0.9386;15.28;0.35573913;0.727065217;1.24276087;0.945717391;1.347304348;1.071217391;0.70076087;1.102065217;0.864847826;1.103608696;1.217043478;0.897173913;1.199652174;1.732978261;1.575934783;1.803847826;-0.5;4;-0.019135098;-0.015663406;-0.005530376;-0.000842409;-0.003159641;-0.002887059;0.003116609;0.000841187;-0.000121578;105.782;-0.2989;0.1916;397;0.2;3;-4.5;13;-9;3;28;-3.4;2;16818;3844;12788;32.5;13.5;-55800;-63400;8.5283;8.52356;-2.78;0.01;0.01;-0.04;0.04;-0.01;-0.01;0.03;0;-0.5556;0.0404;-0.0141;2.7;2;17.1;1.053;0.898;-0.22;0.02;0.05;1529.47;2352.67;17.4612;5.1917;-0.01;-0.01;-0.71;1.299;0.315
1.10.2012;27.84913043;28.93043478;29.57130435;28.54130435;28.31304348;28.95;29.29173913;29.5726087;29.06913043;30.19695652;31.18347826;24.09949701;22.46401737;21.94217597;33.27;81.66366577;0.35516129;11712.5;100.139;1274571;97.0364;100.997;101.1972;7.8;2635;2859;1796;368500;21903;41;4.1;41.5;915;231;-0.06;0.55;0.9323;16.28;-1.514;-1.6575;-1.984065217;-2.0005;-2.163391304;-1.861217391;-2.121630435;-2.26423913;-2.063978261;-0.687086957;-0.670521739;0.035869565;-0.088347826;-1.507326087;-1.328108696;-0.713847826;-1.15;4.3;-0.006945779;-0.00632084;-0.002678113;0.001516889;-0.001296311;-0.002431195;0.009019669;0.004342726;1.09E-05;94.095;-0.9863;1.6295;394;-0.2;11;-9.3;13;2;5;36;11;0;1776;6739;1002;33.5;16.9;16900;8600;14.939;14.1308;3.31;0.02;-0.01;0.04;0.03;-0.01;-0.02;0.01;-0.04;0.8779;-0.0046;0.0089;0.3;0.4;4.5;0.905;0.617;-0.09;0.02;-0.03;1095.24;2851.84;6.2787;0.2171;0.01;0;-0.479;1.171;0.443
1.11.2012;25.28636364;26.45454545;27.44363636;27.33818182;25.98954545;25.42045455;26.99681818;27.53818182;26.21272727;27.50272727;28.86409091;21.64802737;23.01565991;22.27363708;30.65;81.38964081;0.147666667;11891.8;100.575;1298060;97.4656;101.2396;101.3468;7.7;2620;2776;1745;401250;21883;41;4.1;41.5;833;166;-0.07;0.51;0.9388;16.7;-1.992727273;-2.115909091;-2.070889328;-1.922272727;-2.000335968;-2.101146245;-1.614505929;-1.683715415;-1.805612648;-1.566185771;-1.311205534;-1.301324111;-1.164743083;-2.054901186;-1.402391304;-1.679743083;-2.65;0.1;-0.003263098;-0.003899718;-0.002131554;0.011370293;0.006226973;0.000206455;0.016586869;0.009375243;0.002220309;190.256;1.149;-0.4456;-216;-0.6;5;6.2;10;3;-14;74;3.1;-11;-4328;-2328;6226;21.1;37.8;35000;21000;7.972;19.1353;2.89;0;-0.01;-0.04;-0.1;-0.01;0;-0.1;0.03;2.0173;-0.0112;0.0098;-1.5;-1.5;-6.7;-0.1;0.439;-0.018;0.05;0.06;916.89;3769.92;22.8651;25.5777;0;0;-0.022;1.092;0.468
1.12.2012;23.41428571;24.6652381;25.19619048;24.91809524;23.54380952;24.65666667;24.72809524;24.94619048;24.83285714;26.10619048;26.92809524;19.1389816;20.54358557;21.88393749;28.95;74.83155823;0.289677419;12227.2;100.617;1302868;97.4318;100.6394;101.6169;7.9;2756;2901;1861;359000;21887;41.2;4.3;41.7;976;213;-0.09;0.54;0.9213;17.34;-0.330772727;-0.440590909;-0.526545455;-0.493727273;-0.624772727;-0.018636364;-0.694363636;-0.824545455;-0.210409091;-2.145822511;-1.626082251;-1.33525974;-2.524242424;-1.849177489;-0.888809524;-1.252575758;0.43;-9.8;0.009098528;0.005797388;0.000968099;0.007969013;0.002649097;0.001089737;0.0131195;0.008349803;0.003927901;350.528;0.8008;0.1911;290;-1.4;55;5;40;17;-7;10;5.8;50;16303;13488;6358;19.5;53.4;29100;24500;17.1965;15.43589;-2.27;0;-0.02;0.03;0.07;-0.02;-0.02;0.07;0.15;2.76;0.0177;-0.0072;-0.6;0.1;3.7;0.098;0.812;-0.087;0.03;0;1384.72;3393.26;32.5472;24.2607;-0.03;-0.02;0.062;1.195;0.328
1.01.2013;20.78;21.74130435;22.47521739;22.76652174;20.7173913;23.58130435;21.56782609;22.02782609;22.30043478;23.30695652;24.32347826;15.2985415;17.50874533;19.00900476;24.11;90.65749359;0.366451613;11508.6;101.002;1307206;97.4073;100.7956;101.9113;8;2780;3115;1891;353000;21869;41.1;4.2;41.6;888;223;-0.07;0.67;0.9234;13.51;3.126681818;2.769227273;2.778363636;3.097363636;2.718863636;2.977727273;2.723;2.365;2.599954545;-2.132339545;-1.768364389;-1.480372671;-1.509710145;-2.122008282;-1.847929607;-1.053333333;3.47;0.9;0.009739312;0.009274448;0.003042616;-0.002781706;-4.26E-05;0.002507107;-0.018061071;-0.006888092;0.001330398;-722.703;-1.9251;1.9273;135;-2;49;4.5;22;10;13;38;13.1;-31;-8195;5483;12266;14.8;-0.4;65800;66800;10.5826;14.05164;-0.87;-0.02;0;0.11;0.19;0.01;0.01;0.21;0.17;5.2676;-0.018;0.0023;1.6;0.9;-1.3;0.787;0.793;-0.124;0.04;0.04;1215.04;-1330.07;-5.0714;4.7735;-0.03;-0.03;0.098;1.338;0.407
1.02.2013;19.361;20.331;20.759;20.019;18.8505;19.565;19.6875;20.06;21.554;22.461;22.931;11.66379848;13.70897098;16.02601013;23.4;81.59033203;0.366071429;11481.2;100.96;1312035;97.8819;100.8208;101.6704;7.7;2713;2799;1766;353000;21881;41.3;4.4;41.9;962;222;-0.05;0.7;0.9212;14.07;3.749318182;4.086772727;4.169136364;3.794636364;4.165636364;3.914772727;3.4915;3.8645;3.608545455;-2.480065217;-2.796326087;-2.766413043;-2.571956522;-2.006086957;-2.65676087;-2.1585;3.09;3.8;-0.011157366;-0.00858901;-0.002780819;-0.010388114;-0.001316129;0.003003742;-0.007855398;-0.00233924;0.002270302;-32.151;0.8981;0.1044;-451;0.8;57;5.8;38;8;5;22;3.7;20;13155;15509;2119;-4.9;-23.4;103600;96500;6.4596;16.30962;1.25;0.01;0.03;0.04;0.07;0;0;0.06;0.09;3.9435;-0.0491;0.0177;1.7;2;1.3;0.058;0.487;-0.098;0.05;0.02;275.63;-3175.02;-4.4169;3.2381;0;0;-0.01;1.319;0.463
1.03.2013;17.4995;18.295;18.875;18.2855;17.269;18.2425;17.8815;18.4055;18.9045;19.8425;20.4855;14.05463113;13.03663268;13.94649348;20.07;75.89672089;0.54483871;11517.7;100.974;1304969;98.4564;101.2765;101.4226;7.5;2462;2826;1830;351800;21870;41.4;4.4;41.9;1010;218;-0.05;0.68;0.9466;13.03;-6.5305;-6.6495;-6.3245;-5.9415;-6.1305;-6.106;-5.5885;-5.8095;-5.732;-1.537;-1.5905;-1.5485;-1.473;-1.999;-2.2035;-2.623;-7.58;1;0.005746119;0.004092865;0.000835958;-0.011512224;-0.004113692;0.00117611;-0.012741401;-0.004845087;0.001422695;48.874;0.415;-0.7006;-307;0.6;22;1.1;18;8;-5;-4;2;-10;-20764;-4011;-21;6.9;42;89700;78000;8.2911;11.08846;-3.05;-0.01;-0.01;-0.03;-0.02;0;0;-0.01;0.04;1.7684;-0.0394;0.0146;-1.6;-2;-7.7;-1.164;1.488;-0.386;0;-0.03;1346.43;1849.03;-1.7073;-11.2399;0;0;-0.288;1.086;0.398
1.04.2013;20.9;20.56590909;20.40363636;18.79363636;20.37227273;18.07318182;20.02318182;19.71863636;22.72045455;22.28818182;22.18909091;18.76398676;16.56319666;15.22668956;23.63;95.10787201;0.315;11580;100.967;1303671;98.1548;101.015;101.2335;7.6;2487;2908;1953;347250;21869;41.3;4.3;41.8;835;200;-0.09;0.56;0.9366;13.97;-6.117;-5.726363636;-5.232363636;-5.275409091;-4.865136364;-5.5265;-4.446181818;-4.08;-4.656545455;0.178409091;-0.172363636;-0.231272727;-0.044272727;-0.269636364;-0.575727273;-0.740318182;-6.22;-2.2;-0.001705096;-0.000865794;-0.000221382;-0.02253074;-0.021699179;-0.007779104;-0.012897186;-0.009709808;-0.003034963;53.725;-0.6677;0.7491;389;-0.5;-7;-2.7;-6;3;-2;31;0.3;-17;11353;6824;3969;29.6;25;76700;73400;7.4626;11.05136;-0.06;0.01;-0.03;-0.11;-0.2;-0.03;-0.04;-0.21;-0.21;2.9882;0.0231;-0.0057;-1.9;-1.1;-13.1;-0.065;-0.064;-0.335;0.05;0.07;1012.78;1250.64;31.9443;-0.9982;-0.03;-0.04;-0.365;0.717;0.358
1.05.2013;21.35391304;21.47608696;21.25826087;19.44869565;20.79652174;18.35565217;20.85;20.44043478;23.35217391;23.43695652;23.35043478;25.86673562;22.80106487;20.31056263;23.88;83.71731567;0.266774194;11631.6;101.221;1317695;98.0547;100.7435;102.2628;7.5;2674;2631;1986;347750;21864;41.3;4.3;41.7;930;206;-0.07;0.73;0.9557;13.49;-0.148478261;-0.521897233;-0.680158103;-0.368656126;-0.72201581;-0.377608696;-0.293992095;-0.58;-0.36958498;0.4543083;0.214841897;-0.13555336;0.365316206;0.48472332;0.048162055;-0.614268775;0.31;8.1;0.012640192;0.009668496;0.002800289;-0.009544107;-0.010195516;-0.004696925;-0.000979918;-0.001022953;-0.000610221;68.894;-0.5218;1.7428;142;0.3;38;4.6;33;-1;1;29;4.4;24;8717;13375;-3922;20.8;16.3;105200;97300;3.0113;12.16598;0.6;-0.04;-0.02;0.13;0.17;0.03;0.04;0.21;0.2;3.1604;-0.0014;0.0009;1.1;-0.3;-5.7;0.011;-0.709;-0.122;0.01;-0.06;2165.29;5498.78;-9.7356;-3.2768;-0.03;-0.03;-0.33;0.748;0.386
1.06.2013;20.0415;20.408;20.7895;19.548;19.7465;18.821;19.8885;19.619;21.6745;22.2185;23.2325;21.26174512;23.76467164;22.3839829;22.84;82.9730072;0.210666667;11629.7;101.214;1314033;98.3627;100.7892;102.2582;7.5;2680;2851;1876;344600;21840;41.2;4.3;41.8;839;205;-0.04;1.11;0.9331;17.27;0.064478261;0.15526087;0.190521739;-0.022934783;0.105652174;0.112608696;-0.141826087;-0.028;0.008130435;0.408282609;0.517521739;0.763326087;0.452956522;0.864913043;0.983065217;1.307586957;0.36;-0.4;0.009493806;0.007790032;0.00272593;-0.004371713;-0.00609745;-0.003261691;0.006784424;0.003613819;0.000480299;1.792;-0.1089;0.5015;213;-0.4;32;2.4;26;6;-2;59;5.4;-17;12752;26561;3270;0.4;13.5;84600;81000;11.452;13.04461;0.45;-0.02;0.01;0.36;0.37;0.03;0.04;0.39;0.4;-3.6836;0.0196;0.0118;0.1;-0.1;-0.8;0.079;1.97;-0.037;0.02;-0.01;1294.26;3916.75;-12.4842;-7.2479;0;0.02;-0.232;0.968;0.423
1.07.2013;20.59695652;20.80130435;20.85565217;19.35565217;20.72130435;18.63608696;20.51478261;20.35695652;21.88565217;22.61434783;22.87608696;17.77690744;19.83629608;22.07209696;24.05;73.97581482;0.145483871;11605.6;101.34;1314276;97.3884;100.2019;102.1684;7.3;2493;2768;1791;346000;21815;41.2;4.3;41.7;880;215;-0.05;1.31;0.9449;13.97;4.085956522;3.725608696;3.156434783;3.257282609;2.888695652;3.345652174;2.663565217;2.257130435;2.824913043;-0.459152174;-0.540565217;-0.430282609;-0.348173913;-0.576652174;-0.670891304;-0.472804348;5.01;1;0.02372293;0.018222407;0.005268402;0.003013633;0.000751818;-0.001026038;0.016353867;0.012066353;0.003660817;-27.058;-1.7713;0.0309;-150;0.9;-18;-1;4;-22;2;42;7.8;24;-24230;6366;4432;16.2;10.8;89400;84700;10.0034;14.35163;0.69;0;-0.01;0.2;0.28;-0.02;-0.02;0.28;0.07;2.4377;-0.0314;0.0088;-0.2;0.1;-4.4;0.65;0.722;-0.23;-0.01;0.05;2145.9;3527.38;-21.7334;-8.841;-0.01;0;-0.191;1.187;0.381
1.08.2013;20.05272727;20.5;20.50863636;19.14181818;20.31363636;18.38272727;20.57636364;20.45818182;21.10681818;21.77727273;21.955;12.31765713;15.30678415;17.5414271;24;90.95674896;0.315483871;11628.9;101.453;1319628;97.8859;100.0822;102.4515;7.2;2475;2688;1677;333400;21831;41.3;4.4;41.9;917;207;-0.04;1.44;0.9261;14.21;3.022134387;3.234209486;2.804565217;2.370217391;2.575395257;2.316620553;1.949980237;2.150869565;1.88472332;-0.290711462;-0.504525692;-0.327035573;-0.361007905;-0.330256917;-0.92715415;-0.271422925;3.35;-3;-0.001083351;-0.000284129;0.000326803;-0.003791405;-0.003417427;-0.001496064;0.003869037;0.004180548;0.002856158;26.766;1.4942;-0.3632;6;0.3;50;0.8;19;30;0;66;6.2;-12;1230;3712;8644;11.4;14.4;108000;105000;1.5485;14.42204;-0.02;-0.01;0;0.12;0.16;0.01;0.02;0.17;0.21;-1.8604;0.0326;0.0005;1.2;0.3;5.8;-0.233;2.16;-0.316;0.02;-0.05;2039.11;3280.58;-10.6383;-18.5217;-0.02;-0.01;-0.161;1.302;0.341
1.09.2013;21.63238095;21.83238095;21.59142857;19.99666667;22.47619048;19.22142857;22.35095238;21.42142857;22.27761905;22.69809524;23.48809524;18.04222611;15.41338062;16.33910661;24.27;100.4593277;0.231666667;11681.3;101.743;1323701;98.1801;100.3351;101.367;7.2;2604;2691;1797;314000;21835;41.3;4.3;41.8;850;182;-0.06;1.52;0.9231;14.69;0.805670996;1.086515152;1.075;0.628809524;0.8154329;0.657251082;0.156645022;0.321904762;0.170887446;0.745411255;0.791709957;0.788008658;0.818896104;0.961623377;0.995497835;1.073203463;0.32;-4.6;-0.006517298;-0.004741548;-0.001275245;-0.010457645;-0.009509617;-0.005304243;-0.007298695;-0.004317986;-0.000323077;54.652;0.8067;0.9556;82;-0.2;55;4;32;17;1;67;12.4;-5;13622;16897;9499;28.9;20.2;88000;81300;6.6739;14.75151;0.13;0;-0.02;0.08;0.07;-0.03;-0.01;0.07;0.1;1.3977;0.038;-0.0065;-0.8;-0.1;-1.2;-0.131;1.122;-0.098;0.01;-0.06;1988.4;3889.46;-9.3624;-10.24;-0.03;0;0.024;1.254;0.355
1.10.2013;18.25347826;18.60608696;18.78913043;17.71217391;17.99956522;17.91217391;17.92826087;17.85521739;19.73913043;20.57913043;20.9926087;17.73510674;17.96910322;16.36026404;21.62;72.95311737;0.497096774;11651.7;102.028;1331422;98.5327;100.7403;101.4845;7.2;2823;2639;1737;358500;21830;41.2;4.3;41.9;925;219;-0.04;1.28;0.9025;15.41;-1.814327122;-2.065507246;-1.470869565;-0.842939959;-1.030828157;-0.831697723;-0.045755694;-0.198426501;-0.086045549;-2.023830228;-1.523271222;-1.459668737;-1.371801242;-2.377888199;-1.697039337;-1.603519669;-2.52;-4.3;-0.018257739;-0.014157447;-0.003989472;0.00345053;0.001176051;-0.001113331;0.009534036;0.007893503;0.003214719;-34.107;-0.4004;0.9479;-1014;-2.3;46;1.2;21;12;12;21;-11.5;32;-6670;9044;9975;38.8;46.9;102600;94000;9.4006;13.80291;-0.57;0.01;0.03;-0.23;-0.19;0.03;-0.01;-0.2;-0.12;-1.44;0.0213;0.0021;0.6;-0.2;1.1;-0.293;0.296;-0.177;0.04;0.11;2463.85;2720.46;4.9855;-3.3368;0.01;-0.01;0.101;1.013;0.49
1.11.2013;18.03380952;18.19666667;18.60047619;18.39047619;17.48761905;18.5;17.44428571;17.72809524;19.66238095;20.03095238;20.60952381;17.3759413;17.51800913;17.80771956;19.97;77.77902222;0.232;11697;102.456;1347662;98.5097;100.395;100.969;6.9;2409;2586;1695;328200;21843;41.4;4.4;42;1100;223;-0.01;1.29;0.9129;12.92;-1.536625259;-1.397349896;-1.085320911;-0.883250518;-0.751076605;-0.830207039;-0.046149068;0.062712215;-0.00300207;-0.016645963;0.162795031;0.143478261;0.553706004;-0.838302277;-0.171055901;-0.261718427;-1.29;1.9;-0.004535215;-0.004813493;-0.001963853;0.002123642;0.002271857;0.000502483;0.005922149;0.00601216;0.003609281;43.782;-0.2739;-0.921;592;1.5;54;-2.2;32;13;10;62;11.2;-34;9427;12345;10153;11;-3.4;95100;89300;9.2332;16.06973;1.18;-0.01;0.02;0;0.1;0.03;0.01;0.11;0.11;2.3037;0.0002;0.0123;0.7;-0.1;-4;0.345;-0.101;-0.173;0.05;0.05;-1666.81;-2602.42;13.5602;3.0152;0.06;0;-0.035;0.936;0.551
1.12.2013;15.615;16.48227273;17.09272727;17.10590909;15.10818182;17.31454545;15.77090909;16.06181818;17.15227273;18.30272727;19.26272727;14.96663899;16.19905938;16.74354499;17.47;70.37248993;0.489032258;11731.6;102.494;1342339;99.2437;101.3625;101.7195;6.7;2328;2545;1676;346000;21820;41.1;4.5;41.9;1002;274;-0.02;1.49;0.8933;14.19;2.798095238;2.636190476;2.608571429;2.78;2.674761905;2.907142857;2.700952381;2.672857143;2.855238095;-1.371298701;-1.346688312;-1.330454545;-1.243073593;-1.337251082;-1.194220779;-1.165238095;2.97;7.4;0.000536032;-0.000382889;-0.000201073;0.006469886;0.004186064;0.000625325;0.014524052;0.010595984;0.003303941;38.602;-0.8061;-1.3517;-83;-0.1;-29;-1.3;-31;2;2;70;5.5;-9;-3012;16838;8806;29.7;13.1;32900;23900;15.7182;12.2953;-2.1;0.01;0;0.21;0.18;-0.01;0;0.17;-0.02;3.3863;0.0283;0.0153;1;0.9;0.7;1.244;0.137;-0.383;0.05;0.1;1026.1;4056.4;12.9573;7.8109;0.02;0.01;-0.097;1.135;0.499
